iter	Passed	Remaining
3229	33063	69301
3230	33072	69287
3231	33082	69276
3232	33091	69264
3233	33104	69259
3234	33116	69252
3235	33124	69238
3236	33135	69228
3237	33145	69218
3238	33155	69207
3239	33166	69199
3240	33175	69186
3241	33187	69179
3242	33197	69169
3243	33206	69155
3244	33216	69146
3245	33227	69136
3246	33236	69123
3247	33244	69109
3248	33254	69099
3249	33266	69092
3250	33275	69079
3251	33285	69067
3252	33293	69054
3253	33303	69043
3254	33313	69031
3255	33322	69019
3256	33334	69012
3257	33344	69001
3258	33352	68987
3259	33361	68975
3260	33370	68962
3261	33379	68948
3262	33390	68940
3263	33400	68929
3264	33410	68919
3265	33419	68905
3266	33429	68895
3267	33439	68883
3268	33449	68874
3269	33458	68861
3270	33469	68851
3271	33477	68838
3272	33487	68827
3273	33497	68815
3274	33507	68805
3275	33517	68794
3276	33526	68781
3277	33538	68774
3278	33548	68764
3279	33556	68750
3280	33568	68742
3281	33576	68729
3282	33585	68716
3283	33597	68709
3284	33606	68696
3285	33615	68682
3286	33624	68670
3287	33632	68656
3288	33642	68645
3289	33652	68633
3290	33662	68624
3291	33670	68610
3292	33681	68599
3293	33692	68591
3294	33704	68584
3295	33713	68573
3296	33725	68566
3297	33734	68552
3298	33742	68539
3299	33752	68527
3300	33762	68517
3301	33783	68529
3302	33900	68734
3303	33910	68724
3304	33919	68711
3305	33928	68697
3306	33937	68685
3307	33947	68675
3308	33957	68663
3309	33966	68652
3310	33976	68639
3311	33984	68625
3312	33993	68613
3313	34003	68602
3314	34012	68588
3315	34023	68580
3316	34032	68567
3317	34042	68555
3318	34053	68547
3319	34062	68536
3320	34074	68528
3321	34083	68515
3322	34093	68504
3323	34105	68497
3324	34115	68487
3325	34125	68476
3326	34134	68463
3327	34146	68457
3328	34157	68449
3329	34169	68441
3330	34179	68431
3331	34188	68418
3332	34199	68408
3333	34208	68396
3334	34217	68383
3335	34227	68373
3336	34236	68359
3337	34244	68345
3338	34256	68338
3339	34264	68324
3340	34276	68317
3341	34286	68306
3342	34297	68297
3343	34306	68284
3344	34315	68272
3345	34325	68261
3346	34333	68247
3347	34345	68239
3348	34354	68227
3349	34365	68217
3350	34376	68209
3351	34388	68203
3352	34398	68190
3353	34410	68184
3354	34418	68170
3355	34427	68158
3356	34439	68149
3357	34448	68138
3358	34457	68125
3359	34468	68115
3360	34476	68102
3361	34486	68090
3362	34498	68083
3363	34507	68072
3364	34516	68058
3365	34527	68050
3366	34539	68042
3367	34549	68032
3368	34561	68025
3369	34571	68014
3370	34580	68001
3371	34589	67989
3372	34601	67982
3373	34611	67971
3374	34622	67962
3375	34633	67953
3376	34644	67944
3377	34656	67937
3378	34665	67925
3379	34676	67915
3380	34687	67906
3381	34696	67895
3382	34709	67889
3383	34719	67879
3384	34729	67868
3385	34740	67859
3386	34749	67846
3387	34758	67834
3388	34767	67822
3389	34776	67808
3390	34787	67800
3391	34796	67786
3392	34804	67772
3393	34815	67764
3394	34826	67754
3395	34834	67740
3396	34842	67726
3397	34853	67717
3398	34865	67711
3399	34913	67772
3400	34924	67764
3401	34936	67757
3402	34945	67745
3403	34956	67735
3404	34964	67721
3405	34976	67713
3406	34985	67702
3407	34994	67688
3408	35004	67678
3409	35014	67667
3410	35023	67654
3411	35032	67641
3412	35042	67630
3413	35050	67616
3414	35059	67603
3415	35067	67590
3416	35078	67579
3417	35089	67571
3418	35098	67558
3419	35108	67547
3420	35118	67537
3421	35130	67529
3422	35141	67520
3423	35153	67513
3424	35161	67500
3425	35173	67493
3426	35182	67479
3427	35192	67468
3428	35203	67460
3429	35214	67450
3430	35224	67440
3431	35234	67429
3432	35244	67418
3433	35253	67407
3434	35261	67392
3435	35272	67382
3436	35281	67371
3437	35290	67357
3438	35299	67344
3439	35309	67333
3440	35317	67320
3441	35328	67310
3442	35339	67302
3443	35348	67288
3444	35358	67279
3445	35367	67265
3446	35376	67253
3447	35386	67243
3448	35398	67234
3449	35406	67221
3450	35417	67212
3451	35427	67202
3452	35437	67190
3453	35447	67179
3454	35459	67172
3455	35467	67158
3456	35477	67147
3457	35488	67139
3458	35498	67128
3459	35509	67119
3460	35520	67111
3461	35530	67099
3462	35539	67087
3463	35550	67078
3464	35559	67064
3465	35567	67050
3466	35577	67039
3467	35585	67026
3468	35597	67019
3469	35609	67012
3470	35619	67000
3471	35627	66986
3472	35637	66975
3473	35645	66961
3474	35654	66947
3475	35662	66933
3476	35672	66923
3477	35682	66912
3478	35691	66900
3479	35702	66890
3480	35711	66877
3481	35720	66865
3482	35729	66852
3483	35739	66841
3484	35748	66829
3485	35757	66816
3486	35767	66805
3487	35775	66792
3488	35788	66786
3489	35798	66775
3490	35807	66762
3491	35816	66750
3492	35826	66740
3493	35836	66729
3494	35847	66721
3495	35858	66711
3496	35868	66701
3497	35876	66687
3498	35885	66674
3499	35894	66661
3500	35906	66653
3501	35965	66733
3502	35975	66724
3503	35988	66718
3504	35997	66705
3505	36009	66699
3506	36019	66687
3507	36029	66676
3508	36038	66664
3509	36049	66655
3510	36059	66645
3511	36070	66635
3512	36079	66623
3513	36088	66610
3514	36098	66600
3515	36107	66587
3516	36119	66581
3517	36129	66569
3518	36141	66561
3519	36151	66551
3520	36160	66539
3521	36170	66528
3522	36181	66518
3523	36190	66506
3524	36199	66494
3525	36210	66485
3526	36219	66472
3527	36228	66459
3528	36237	66448
3529	36248	66437
3530	36258	66428
3531	36271	66421
3532	36280	66410
3533	36290	66398
3534	36298	66385
3535	36307	66371
3536	36316	66359
3537	36328	66352
3538	36338	66341
3539	36347	66329
3540	36356	66316
3541	36364	66302
3542	36373	66290
3543	36382	66276
3544	36391	66264
3545	36402	66254
3546	36413	66245
3547	36423	66235
3548	36433	66224
3549	36441	66210
3550	36451	66200
3551	36462	66191
3552	36473	66182
3553	36482	66169
3554	36494	66162
3555	36504	66151
3556	36514	66140
3557	36523	66128
3558	36535	66120
3559	36543	66107
3560	36552	66094
3561	36562	66083
3562	36571	66071
3563	36581	66060
3564	36593	66053
3565	36603	66042
3566	36612	66029
3567	36622	66018
3568	36630	66005
3569	36639	65991
3570	36648	65980
3571	36657	65967
3572	36669	65959
3573	36677	65946
3574	36687	65934
3575	36696	65922
3576	36707	65913
3577	36716	65900
3578	36725	65889
3579	36734	65875
3580	36744	65865
3581	36753	65852
3582	36761	65838
3583	36771	65826
3584	36779	65813
3585	36790	65803
3586	36798	65790
3587	36808	65778
3588	36818	65768
3589	36827	65756
3590	36838	65747
3591	36850	65739
3592	36858	65726
3593	36866	65712
3594	36878	65704
3595	36886	65690
3596	36895	65677
3597	36903	65663
3598	36914	65654
3599	36923	65641
3600	36933	65631
3601	36945	65623
3602	36996	65686
3603	37008	65679
3604	37017	65666
3605	37026	65653
3606	37035	65641
3607	37045	65631
3608	37055	65619
3609	37067	65611
3610	37077	65601
3611	37085	65587
3612	37096	65577
3613	37106	65567
3614	37114	65553
3615	37123	65540
3616	37135	65533
3617	37144	65520
3618	37153	65508
3619	37161	65494
3620	37171	65483
3621	37179	65469
3622	37187	65456
3623	37197	65445
3624	37208	65435
3625	37218	65424
3626	37228	65413
3627	37238	65403
3628	37250	65396
3629	37259	65383
3630	37268	65370
3631	37278	65361
3632	37289	65351
3633	37300	65341
3634	37308	65328
3635	37318	65317
3636	37328	65307
3637	37339	65298
3638	37349	65287
3639	37361	65280
3640	37369	65266
3641	37378	65252
3642	37389	65244
3643	37398	65232
3644	37408	65221
3645	37418	65210
3646	37426	65196
3647	37435	65183
3648	37445	65172
3649	37453	65159
3650	37461	65145
3651	37472	65135
3652	37482	65124
3653	37493	65116
3654	37502	65104
3655	37511	65090
3656	37519	65077
3657	37530	65068
3658	37540	65057
3659	37550	65046
3660	37560	65035
3661	37571	65025
3662	37581	65016
3663	37590	65002
3664	37598	64989
3665	37606	64975
3666	37615	64962
3667	37626	64953
3668	37637	64945
3669	37646	64932
3670	37656	64922
3671	37667	64912
3672	37675	64898
3673	37687	64890
3674	37697	64880
3675	37709	64873
3676	37719	64862
3677	37729	64852
3678	37739	64841
3679	37748	64828
3680	37760	64822
3681	37769	64809
3682	37778	64796
3683	37787	64784
3684	37796	64771
3685	37809	64766
3686	37820	64757
3687	37828	64743
3688	37839	64734
3689	37848	64722
3690	37858	64710
3691	37870	64703
3692	37878	64690
3693	37887	64676
3694	37895	64663
3695	37905	64652
3696	37915	64641
3697	37926	64632
3698	37935	64620
3699	37943	64606
3700	37953	64596
3701	37962	64583
3702	37972	64572
3703	37980	64558
3704	38032	64619
3705	38043	64610
3706	38054	64601
3707	38064	64590
3708	38073	64577
3709	38081	64564
3710	38090	64550
3711	38098	64537
3712	38107	64524
3713	38115	64511
3714	38125	64500
3715	38134	64487
3716	38146	64480
3717	38155	64467
3718	38163	64454
3719	38174	64445
3720	38185	64435
3721	38196	64426
3722	38204	64412
3723	38213	64401
3724	38223	64389
3725	38234	64380
3726	38242	64367
3727	38250	64353
3728	38262	64345
3729	38271	64333
3730	38280	64320
3731	38289	64308
3732	38300	64299
3733	38308	64286
3734	38319	64277
3735	38330	64267
3736	38339	64255
3737	38347	64241
3738	38356	64227
3739	38364	64213
3740	38375	64205
3741	38383	64191
3742	38391	64177
3743	38401	64167
3744	38410	64154
3745	38419	64141
3746	38429	64131
3747	38437	64117
3748	38446	64105
3749	38455	64092
3750	38464	64079
3751	38472	64066
3752	38481	64054
3753	38492	64044
3754	38501	64031
3755	38510	64019
3756	38519	64006
3757	38527	63993
3758	38538	63984
3759	38546	63971
3760	38557	63962
3761	38566	63950
3762	38575	63936
3763	38583	63922
3764	38592	63910
3765	38601	63898
3766	38613	63890
3767	38624	63882
3768	38632	63868
3769	38643	63858
3770	38651	63845
3771	38659	63831
3772	38671	63823
3773	38679	63810
3774	38692	63803
3775	38701	63792
3776	38711	63781
3777	38722	63771
3778	38733	63762
3779	38741	63749
3780	38749	63735
3781	38760	63727
3782	38769	63713
3783	38779	63703
3784	38789	63691
3785	38797	63678
3786	38806	63666
3787	38815	63653
3788	38823	63640
3789	38832	63627
3790	38842	63617
3791	38850	63603
3792	38861	63593
3793	38870	63582
3794	38878	63568
3795	38888	63557
3796	38898	63547
3797	38909	63538
3798	38918	63524
3799	38926	63511
3800	38937	63503
3801	38949	63495
3802	38958	63482
3803	38968	63471
3804	38978	63461
3805	38986	63448
3806	38995	63434
3807	39003	63421
3808	39012	63409
3809	39134	63580
3810	39148	63576
3811	39158	63565
3812	39167	63554
3813	39176	63540
3814	39185	63528
3815	39194	63516
3816	39202	63503
3817	39213	63493
3818	39224	63484
3819	39235	63475
3820	39245	63464
3821	39255	63453
3822	39264	63442
3823	39274	63430
3824	39282	63417
3825	39291	63404
3826	39302	63394
3827	39312	63384
3828	39323	63376
3829	39333	63365
3830	39341	63351
3831	39350	63338
3832	39359	63327
3833	39368	63313
3834	39379	63305
3835	39388	63293
3836	39398	63282
3837	39409	63273
3838	39418	63260
3839	39426	63246
3840	39437	63237
3841	39447	63226
3842	39456	63215
3843	39465	63201
3844	39473	63188
3845	39484	63179
3846	39494	63168
3847	39504	63158
3848	39516	63150
3849	39525	63137
3850	39534	63125
3851	39542	63112
3852	39551	63099
3853	39560	63086
3854	39569	63074
3855	39579	63065
3856	39590	63055
3857	39599	63042
3858	39610	63034
3859	39619	63022
3860	39628	63009
3861	39636	62995
3862	39645	62983
3863	39658	62976
3864	39669	62969
3865	39680	62958
3866	39691	62950
3867	39703	62943
3868	39712	62930
3869	39721	62918
3870	39730	62906
3871	39741	62896
3872	39749	62882
3873	39759	62872
3874	39767	62858
3875	39778	62848
3876	39786	62835
3877	39797	62826
3878	39808	62816
3879	39818	62806
3880	39828	62796
3881	39839	62786
3882	39851	62778
3883	39860	62767
3884	39869	62755
3885	39880	62745
3886	39890	62735
3887	39901	62726
3888	39913	62718
3889	39924	62708
3890	39932	62695
3891	39942	62684
3892	39954	62676
3893	39964	62666
3894	39972	62652
3895	39981	62640
3896	39989	62627
3897	39999	62615
3898	40007	62602
3899	40018	62592
3900	40029	62584
3901	40038	62571
3902	40046	62558
3903	40055	62546
3904	40066	62536
3905	40076	62525
3906	40084	62512
3907	40096	62504
3908	40105	62492
3909	40115	62481
3910	40155	62516
3911	40167	62510
3912	40178	62501
3913	40187	62488
3914	40197	62478
3915	40207	62468
3916	40216	62454
3917	40226	62445
3918	40235	62431
3919	40245	62421
3920	40254	62409
3921	40266	62401
3922	40275	62389
3923	40283	62376
3924	40292	62362
3925	40300	62349
3926	40310	62339
3927	40318	62325
3928	40327	62312
3929	40336	62300
3930	40344	62287
3931	40354	62276
3932	40362	62263
3933	40372	62252
3934	40383	62242
3935	40395	62234
3936	40405	62224
3937	40415	62213
3938	40424	62201
3939	40434	62190
3940	40444	62180
3941	40455	62171
3942	40466	62162
3943	40475	62149
3944	40484	62138
3945	40495	62127
3946	40503	62115
3947	40512	62103
3948	40521	62090
3949	40532	62080
3950	40542	62071
3951	40553	62061
3952	40564	62052
3953	40572	62039
3954	40582	62028
3955	40591	62016
3956	40599	62002
3957	40609	61991
3958	40618	61978
3959	40628	61968
3960	40636	61955
3961	40647	61945
3962	40658	61936
3963	40669	61928
3964	40678	61915
3965	40687	61903
3966	40695	61890
3967	40706	61880
3968	40715	61867
3969	40724	61856
3970	40737	61849
3971	40749	61842
3972	40759	61831
3973	40768	61819
3974	40780	61811
3975	40791	61802
3976	40799	61789
3977	40809	61779
3978	40820	61769
3979	40829	61756
3980	40838	61745
3981	40848	61734
3982	40857	61721
3983	40868	61713
3984	40878	61701
3985	40887	61689
3986	40895	61676
3987	40903	61663
3988	40912	61651
3989	40921	61638
3990	40931	61627
3991	40939	61614
3992	40950	61605
3993	40958	61591
3994	40970	61583
3995	40980	61573
3996	40989	61560
3997	40998	61549
3998	41006	61535
3999	41017	61525
4000	41027	61515
4001	41038	61505
4002	41046	61493
4003	41056	61482
4004	41065	61469
4005	41075	61459
4006	41087	61451
4007	41096	61439
4008	41104	61426
4009	41114	61415
4010	41124	61404
4011	41134	61393
4012	41146	61386
4013	41200	61441
4014	41214	61437
4015	41226	61429
4016	41237	61419
4017	41246	61407
4018	41256	61397
4019	41269	61390
4020	41278	61378
4021	41286	61365
4022	41295	61352
4023	41306	61343
4024	41316	61333
4025	41326	61322
4026	41334	61309
4027	41346	61300
4028	41356	61289
4029	41367	61281
4030	41379	61273
4031	41388	61262
4032	41397	61249
4033	41406	61237
4034	41414	61224
4035	41423	61211
4036	41432	61199
4037	41440	61186
4038	41451	61176
4039	41463	61168
4040	41471	61155
4041	41480	61143
4042	41489	61131
4043	41499	61120
4044	41508	61108
4045	41518	61097
4046	41526	61084
4047	41535	61071
4048	41544	61059
4049	41552	61046
4050	41560	61033
4051	41569	61021
4052	41580	61011
4053	41591	61002
4054	41600	60989
4055	41608	60976
4056	41618	60966
4057	41629	60956
4058	41639	60946
4059	41649	60935
4060	41657	60921
4061	41667	60911
4062	41677	60901
4063	41689	60893
4064	41701	60885
4065	41709	60872
4066	41719	60861
4067	41728	60849
4068	41740	60840
4069	41751	60832
4070	41760	60819
4071	41771	60810
4072	41783	60802
4073	41791	60789
4074	41800	60777
4075	41809	60765
4076	41817	60751
4077	41827	60741
4078	41836	60728
4079	41846	60718
4080	41855	60706
4081	41863	60693
4082	41872	60680
4083	41882	60669
4084	41891	60657
4085	41902	60649
4086	41911	60636
4087	41922	60628
4088	41931	60615
4089	41939	60602
4090	41948	60589
4091	41959	60580
4092	41971	60573
4093	41982	60563
4094	41992	60553
4095	42001	60540
4096	42009	60528
4097	42019	60517
4098	42030	60507
4099	42039	60495
4100	42050	60486
4101	42059	60474
4102	42067	60461
4103	42077	60450
4104	42087	60439
4105	42098	60431
4106	42107	60418
4107	42116	60407
4108	42127	60396
4109	42137	60386
4110	42146	60374
4111	42156	60364
4112	42165	60351
4113	42175	60341
4114	42184	60329
4115	42243	60388
4116	42254	60380
4117	42266	60372
4118	42276	60361
4119	42286	60350
4120	42294	60337
4121	42306	60329
4122	42315	60317
4123	42325	60306
4124	42335	60295
4125	42343	60282
4126	42353	60272
4127	42364	60261
4128	42374	60251
4129	42383	60239
4130	42392	60228
4131	42401	60216
4132	42410	60204
4133	42419	60191
4134	42428	60180
4135	42438	60168
4136	42446	60155
4137	42455	60144
4138	42465	60133
4139	42476	60123
4140	42486	60113
4141	42494	60100
4142	42505	60090
4143	42515	60079
4144	42526	60071
4145	42538	60063
4146	42548	60051
4147	42557	60040
4148	42567	60029
4149	42577	60018
4150	42586	60007
4151	42596	59995
4152	42604	59983
4153	42613	59970
4154	42623	59959
4155	42633	59950
4156	42642	59937
4157	42653	59927
4158	42661	59914
4159	42671	59903
4160	42680	59892
4161	42692	59884
4162	42701	59871
4163	42712	59862
4164	42724	59855
4165	42732	59842
4166	42743	59833
4167	42754	59823
4168	42766	59815
4169	42774	59802
4170	42785	59792
4171	42794	59780
4172	42804	59770
4173	42815	59760
4174	42823	59747
4175	42834	59738
4176	42843	59726
4177	42851	59713
4178	42861	59702
4179	42871	59692
4180	42880	59679
4181	42889	59668
4182	42898	59656
4183	42908	59645
4184	42920	59637
4185	42932	59629
4186	42941	59616
4187	42952	59607
4188	42962	59597
4189	42971	59585
4190	42982	59576
4191	42992	59565
4192	43001	59554
4193	43009	59541
4194	43022	59533
4195	43030	59521
4196	43038	59508
4197	43050	59499
4198	43060	59488
4199	43069	59476
4200	43079	59465
4201	43088	59454
4202	43097	59442
4203	43106	59430
4204	43116	59419
4205	43125	59407
4206	43133	59393
4207	43141	59380
4208	43150	59369
4209	43160	59358
4210	43168	59345
4211	43176	59332
4212	43187	59322
4213	43198	59313
4214	43207	59300
4215	43218	59292
4216	43227	59279
4217	43335	59403
4218	43366	59422
4219	43375	59410
4220	43387	59402
4221	43396	59390
4222	43407	59380
4223	43416	59369
4224	43428	59360
4225	43437	59348
4226	43447	59337
4227	43457	59327
4228	43466	59315
4229	43478	59307
4230	43490	59299
4231	43498	59286
4232	43507	59274
4233	43517	59263
4234	43527	59252
4235	43535	59239
4236	43545	59228
4237	43553	59215
4238	43563	59204
4239	43574	59195
4240	43583	59183
4241	43593	59173
4242	43601	59160
4243	43611	59149
4244	43622	59139
4245	43631	59127
4246	43639	59114
4247	43650	59104
4248	43660	59094
4249	43669	59082
4250	43677	59069
4251	43687	59058
4252	43696	59045
4253	43708	59038
4254	43719	59029
4255	43729	59019
4256	43739	59008
4257	43750	58998
4258	43760	58987
4259	43771	58978
4260	43782	58969
4261	43790	58956
4262	43800	58945
4263	43810	58934
4264	43818	58921
4265	43827	58908
4266	43835	58896
4267	43845	58884
4268	43853	58871
4269	43863	58860
4270	43871	58848
4271	43880	58835
4272	43889	58824
4273	43897	58811
4274	43908	58801
4275	43917	58790
4276	43929	58781
4277	43938	58769
4278	43949	58759
4279	43958	58747
4280	43967	58735
4281	43977	58725
4282	43988	58715
4283	43997	58704
4284	44006	58692
4285	44016	58681
4286	44026	58671
4287	44036	58660
4288	44045	58649
4289	44054	58636
4290	44064	58625
4291	44073	58614
4292	44083	58603
4293	44093	58592
4294	44105	58585
4295	44117	58576
4296	44128	58567
4297	44137	58556
4298	44148	58545
4299	44160	58538
4300	44169	58526
4301	44178	58514
4302	44187	58502
4303	44195	58489
4304	44203	58476
4305	44212	58463
4306	44221	58452
4307	44230	58439
4308	44239	58427
4309	44248	58416
4310	44258	58405
4311	44269	58396
4312	44277	58383
4313	44285	58370
4314	44295	58358
4315	44304	58346
4316	44315	58337
4317	44326	58328
4318	44336	58318
4319	44345	58306
4320	44410	58367
4321	44419	58356
4322	44430	58346
4323	44441	58337
4324	44450	58325
4325	44459	58313
4326	44468	58301
4327	44476	58288
4328	44487	58278
4329	44496	58267
4330	44505	58254
4331	44513	58241
4332	44524	58231
4333	44536	58224
4334	44546	58213
4335	44557	58204
4336	44569	58195
4337	44580	58186
4338	44589	58174
4339	44597	58162
4340	44607	58151
4341	44616	58139
4342	44625	58126
4343	44636	58117
4344	44645	58105
4345	44654	58093
4346	44662	58080
4347	44673	58071
4348	44681	58058
4349	44689	58045
4350	44698	58033
4351	44707	58020
4352	44717	58010
4353	44726	57998
4354	44736	57988
4355	44744	57975
4356	44755	57965
4357	44764	57952
4358	44772	57940
4359	44782	57930
4360	44793	57920
4361	44804	57911
4362	44815	57901
4363	44826	57892
4364	44837	57882
4365	44849	57874
4366	44858	57863
4367	44868	57852
4368	44876	57839
4369	44888	57830
4370	44898	57820
4371	44906	57807
4372	44916	57796
4373	44925	57785
4374	44934	57772
4375	44944	57762
4376	44953	57750
4377	44961	57737
4378	44970	57724
4379	44980	57714
4380	44990	57704
4381	45002	57696
4382	45013	57686
4383	45024	57677
4384	45035	57667
4385	45045	57656
4386	45055	57646
4387	45067	57638
4388	45076	57627
4389	45088	57618
4390	45096	57605
4391	45106	57594
4392	45114	57582
4393	45125	57572
4394	45134	57560
4395	45144	57550
4396	45155	57540
4397	45165	57529
4398	45177	57521
4399	45187	57511
4400	45196	57499
4401	45205	57486
4402	45213	57474
4403	45222	57462
4404	45232	57451
4405	45244	57443
4406	45252	57431
4407	45261	57418
4408	45271	57408
4409	45282	57399
4410	45292	57388
4411	45302	57378
4412	45311	57366
4413	45323	57357
4414	45331	57344
4415	45342	57335
4416	45352	57324
4417	45360	57311
4418	45371	57301
4419	45381	57292
4420	45438	57339
4421	45450	57332
4422	45459	57320
4423	45468	57308
4424	45478	57298
4425	45487	57285
4426	45498	57276
4427	45507	57264
4428	45516	57252
4429	45528	57244
4430	45536	57231
4431	45546	57221
4432	45557	57211
4433	45569	57203
4434	45581	57194
4435	45589	57182
4436	45598	57170
4437	45607	57158
4438	45617	57148
4439	45627	57137
4440	45636	57125
4441	45647	57115
4442	45659	57107
4443	45669	57097
4444	45678	57084
4445	45688	57074
4446	45696	57061
4447	45704	57048
4448	45713	57036
4449	45721	57023
4450	45731	57012
4451	45741	57002
4452	45751	56991
4453	45760	56979
4454	45771	56969
4455	45782	56960
4456	45793	56951
4457	45802	56939
4458	45812	56929
4459	45824	56920
4460	45833	56909
4461	45842	56897
4462	45854	56888
4463	45863	56877
4464	45871	56864
4465	45880	56852
4466	45890	56841
4467	45898	56828
4468	45906	56815
4469	45916	56804
4470	45924	56792
4471	45933	56779
4472	45942	56768
4473	45953	56759
4474	45963	56747
4475	45975	56739
4476	45985	56728
4477	45994	56717
4478	46003	56705
4479	46013	56695
4480	46022	56683
4481	46033	56674
4482	46043	56662
4483	46052	56651
4484	46060	56638
4485	46070	56627
4486	46081	56618
4487	46090	56607
4488	46102	56599
4489	46113	56589
4490	46125	56580
4491	46134	56568
4492	46142	56556
4493	46151	56544
4494	46159	56531
4495	46171	56523
4496	46180	56511
4497	46189	56499
4498	46199	56488
4499	46210	56480
4500	46221	56470
4501	46230	56458
4502	46241	56448
4503	46250	56436
4504	46260	56426
4505	46268	56413
4506	46277	56401
4507	46287	56390
4508	46296	56378
4509	46304	56366
4510	46312	56353
4511	46322	56343
4512	46332	56332
4513	46341	56319
4514	46350	56308
4515	46358	56295
4516	46369	56285
4517	46377	56273
4518	46387	56262
4519	46397	56252
4520	46408	56241
4521	46419	56233
4522	46430	56223
4523	46574	56375
4524	46586	56367
4525	46595	56355
4526	46606	56346
4527	46616	56335
4528	46627	56325
4529	46636	56314
4530	46646	56302
4531	46655	56290
4532	46663	56277
4533	46673	56267
4534	46682	56256
4535	46691	56244
4536	46700	56231
4537	46709	56220
4538	46719	56210
4539	46729	56198
4540	46737	56185
4541	46745	56173
4542	46756	56162
4543	46767	56153
4544	46779	56145
4545	46789	56135
4546	46799	56124
4547	46808	56112
4548	46817	56100
4549	46828	56090
4550	46837	56079
4551	46845	56066
4552	46854	56054
4553	46863	56042
4554	46872	56031
4555	46883	56021
4556	46892	56009
4557	46902	55999
4558	46910	55986
4559	46920	55975
4560	46931	55966
4561	46940	55953
4562	46952	55945
4563	46961	55934
4564	46970	55922
4565	46981	55912
4566	46990	55900
4567	47001	55891
4568	47009	55878
4569	47019	55867
4570	47028	55856
4571	47037	55843
4572	47045	55831
4573	47054	55819
4574	47063	55807
4575	47071	55795
4576	47083	55786
4577	47093	55776
4578	47102	55764
4579	47111	55752
4580	47119	55739
4581	47128	55726
4582	47136	55713
4583	47146	55703
4584	47156	55693
4585	47164	55680
4586	47173	55668
4587	47181	55655
4588	47190	55643
4589	47199	55632
4590	47208	55619
4591	47216	55606
4592	47225	55594
4593	47235	55584
4594	47243	55571
4595	47251	55559
4596	47261	55547
4597	47270	55536
4598	47278	55523
4599	47290	55514
4600	47299	55502
4601	47307	55490
4602	47318	55480
4603	47328	55470
4604	47338	55459
4605	47348	55448
4606	47357	55437
4607	47368	55427
4608	47377	55415
4609	47387	55405
4610	47398	55396
4611	47410	55388
4612	47419	55376
4613	47428	55364
4614	47438	55353
4615	47448	55343
4616	47459	55332
4617	47469	55323
4618	47479	55311
4619	47487	55299
4620	47498	55290
4621	47509	55280
4622	47518	55268
4623	47526	55256
4624	47535	55244
4625	47546	55235
4626	47596	55270
4627	47621	55277
4628	47631	55266
4629	47643	55258
4630	47653	55247
4631	47665	55239
4632	47674	55227
4633	47685	55217
4634	47695	55207
4635	47706	55198
4636	47716	55187
4637	47725	55175
4638	47735	55164
4639	47744	55153
4640	47753	55141
4641	47765	55132
4642	47774	55121
4643	47785	55112
4644	47794	55100
4645	47803	55087
4646	47814	55078
4647	47825	55069
4648	47834	55057
4649	47843	55045
4650	47854	55036
4651	47865	55026
4652	47875	55015
4653	47886	55006
4654	47897	54997
4655	47905	54984
4656	47914	54972
4657	47925	54962
4658	47934	54951
4659	47943	54939
4660	47952	54927
4661	47962	54917
4662	47973	54907
4663	47981	54895
4664	47990	54882
4665	47999	54870
4666	48007	54858
4667	48016	54846
4668	48025	54834
4669	48036	54825
4670	48046	54815
4671	48055	54802
4672	48064	54790
4673	48074	54780
4674	48083	54768
4675	48094	54759
4676	48105	54750
4677	48116	54740
4678	48127	54730
4679	48136	54718
4680	48146	54709
4681	48157	54699
4682	48168	54689
4683	48177	54677
4684	48185	54665
4685	48197	54656
4686	48208	54647
4687	48218	54636
4688	48227	54625
4689	48236	54612
4690	48245	54601
4691	48253	54588
4692	48263	54578
4693	48274	54568
4694	48284	54558
4695	48293	54546
4696	48303	54535
4697	48314	54525
4698	48323	54514
4699	48328	54498
4700	48338	54487
4701	48346	54475
4702	48356	54463
4703	48367	54454
4704	48375	54441
4705	48386	54432
4706	48396	54422
4707	48406	54411
4708	48416	54399
4709	48425	54389
4710	48434	54376
4711	48443	54365
4712	48453	54354
4713	48461	54342
4714	48473	54333
4715	48483	54323
4716	48493	54312
4717	48502	54300
4718	48512	54290
4719	48525	54282
4720	48533	54270
4721	48545	54261
4722	48554	54250
4723	48564	54239
4724	48576	54231
4725	48586	54220
4726	48595	54208
4727	48643	54240
4728	48669	54247
4729	48680	54237
4730	48692	54229
4731	48701	54218
4732	48711	54207
4733	48720	54195
4734	48729	54184
4735	48739	54173
4736	48749	54162
4737	48757	54150
4738	48769	54141
4739	48780	54132
4740	48791	54122
4741	48800	54111
4742	48811	54101
4743	48821	54090
4744	48830	54079
4745	48840	54068
4746	48848	54055
4747	48859	54046
4748	48870	54036
4749	48881	54026
4750	48892	54017
4751	48904	54008
4752	48912	53996
4753	48921	53983
4754	48930	53972
4755	48940	53962
4756	48950	53951
4757	48958	53938
4758	48967	53926
4759	48975	53914
4760	48984	53902
4761	48994	53891
4762	49004	53881
4763	49014	53870
4764	49023	53858
4765	49033	53848
4766	49043	53838
4767	49054	53828
4768	49066	53819
4769	49074	53807
4770	49084	53796
4771	49096	53787
4772	49106	53777
4773	49117	53768
4774	49126	53756
4775	49135	53744
4776	49145	53733
4777	49156	53724
4778	49166	53713
4779	49175	53702
4780	49184	53690
4781	49195	53680
4782	49203	53668
