iter	Poisson
2897	-4.845932827
2898	-4.845932182
2899	-4.845932269
2900	-4.845932345
2901	-4.845933587
2902	-4.845933587
2903	-4.845933546
2904	-4.845933589
2905	-4.845933574
2906	-4.84593343
2907	-4.845933378
2908	-4.845933338
2909	-4.845933338
2910	-4.845932915
2911	-4.845933088
2912	-4.845933141
2913	-4.845933151
2914	-4.845933119
2915	-4.845933192
2916	-4.845933192
2917	-4.845933192
2918	-4.845933137
2919	-4.845931593
2920	-4.845932217
2921	-4.845932191
2922	-4.845932729
2923	-4.84593257
2924	-4.845932398
2925	-4.845932632
2926	-4.845932331
2927	-4.845933121
2928	-4.845932639
2929	-4.845933651
2930	-4.845933056
2931	-4.845933169
2932	-4.845933204
2933	-4.845933565
2934	-4.845933222
2935	-4.845933326
2936	-4.845934521
2937	-4.845934811
2938	-4.845934246
2939	-4.845934246
2940	-4.845934415
2941	-4.84593322
2942	-4.845933579
2943	-4.845933892
2944	-4.845933
2945	-4.845934596
2946	-4.845934307
2947	-4.845934035
2948	-4.845935232
2949	-4.845935232
2950	-4.845933993
2951	-4.845935033
2952	-4.845934196
2953	-4.845934569
2954	-4.845935944
2955	-4.845935489
2956	-4.845934086
2957	-4.845935552
2958	-4.845935422
2959	-4.84593632
2960	-4.845935553
2961	-4.84593633
2962	-4.845936512
2963	-4.845936512
2964	-4.845936512
2965	-4.845936512
2966	-4.845935858
2967	-4.845935653
2968	-4.845934929
2969	-4.84593584
2970	-4.84593573
2971	-4.845936306
2972	-4.845936862
2973	-4.845936883
2974	-4.845937423
2975	-4.845937321
2976	-4.845937671
2977	-4.845937741
2978	-4.845937741
2979	-4.845937715
2980	-4.845937709
2981	-4.845937709
2982	-4.845937663
2983	-4.845937663
2984	-4.845937677
2985	-4.845938198
2986	-4.845938198
2987	-4.845938297
2988	-4.845938297
2989	-4.845938297
2990	-4.845938331
2991	-4.845938331
2992	-4.845938371
2993	-4.845938371
2994	-4.845938371
2995	-4.845938357
2996	-4.845938357
2997	-4.845938357
2998	-4.845938357
2999	-4.845938444
3000	-4.845938444
3001	-4.845938444
3002	-4.845938444
3003	-4.845938209
3004	-4.845938209
3005	-4.845938185
3006	-4.845938185
3007	-4.845938185
3008	-4.845938312
3009	-4.84593785
3010	-4.845937341
3011	-4.845937852
3012	-4.845938069
3013	-4.84593793
3014	-4.845937843
3015	-4.845938086
3016	-4.845938503
3017	-4.845938716
3018	-4.845938716
3019	-4.845938716
3020	-4.845938716
3021	-4.84593866
3022	-4.84593866
3023	-4.84593866
3024	-4.845938723
3025	-4.845938723
3026	-4.845938723
3027	-4.845938723
3028	-4.845938723
3029	-4.845938723
3030	-4.845938723
3031	-4.845938723
3032	-4.845938723
3033	-4.845938717
3034	-4.845938717
3035	-4.845938717
3036	-4.845938717
3037	-4.845938717
3038	-4.845938717
3039	-4.845938717
3040	-4.845938717
3041	-4.845937943
3042	-4.845937989
3043	-4.845937701
3044	-4.845937423
3045	-4.845938531
3046	-4.845938269
3047	-4.84593827
3048	-4.845935738
3049	-4.845936281
3050	-4.845936757
3051	-4.845938597
3052	-4.845938678
3053	-4.845938679
3054	-4.845938756
3055	-4.845938756
3056	-4.845938756
3057	-4.845938756
3058	-4.845938712
3059	-4.845938708
3060	-4.845938823
3061	-4.845938878
3062	-4.845938904
3063	-4.84593877
3064	-4.845938647
3065	-4.845938576
3066	-4.845938576
3067	-4.845938576
3068	-4.845938382
3069	-4.845938312
3070	-4.845938422
3071	-4.845938649
3072	-4.845938649
3073	-4.845938143
3074	-4.845938271
3075	-4.845938221
3076	-4.845938463
3077	-4.845938447
3078	-4.845938447
3079	-4.845938489
3080	-4.845938429
3081	-4.845938617
3082	-4.845937953
3083	-4.84593818
3084	-4.845938906
3085	-4.84593782
3086	-4.845937859
3087	-4.845937854
3088	-4.845938981
3089	-4.845939127
3090	-4.845939383
3091	-4.845939264
3092	-4.845939264
3093	-4.845938896
3094	-4.845938806
3095	-4.845938362
3096	-4.845939275
3097	-4.845938652
3098	-4.845938902
3099	-4.845938686
3100	-4.845939311
3101	-4.845939789
3102	-4.845939064
3103	-4.845939162
3104	-4.845939979
3105	-4.845939743
3106	-4.845939355
3107	-4.84593956
3108	-4.845939861
3109	-4.845939253
3110	-4.845939224
3111	-4.845939829
3112	-4.845938983
3113	-4.84593952
3114	-4.845939877
3115	-4.845939868
3116	-4.845939782
3117	-4.84593952
3118	-4.845940714
3119	-4.845940538
3120	-4.845939927
3121	-4.845939628
3122	-4.845939824
3123	-4.84594116
3124	-4.845940088
3125	-4.845940071
3126	-4.845940331
3127	-4.845941585
3128	-4.845941604
3129	-4.845941454
3130	-4.845940707
3131	-4.845940667
3132	-4.845941432
3133	-4.845942036
3134	-4.845941975
3135	-4.845942066
3136	-4.84594193
3137	-4.845942019
3138	-4.845942019
3139	-4.845941915
3140	-4.845941915
3141	-4.845941929
3142	-4.845941486
3143	-4.845941682
3144	-4.8459417
3145	-4.845941394
3146	-4.845941723
3147	-4.845941723
3148	-4.845941723
3149	-4.845941723
3150	-4.845941723
3151	-4.845941652
3152	-4.845941416
3153	-4.845940936
3154	-4.845941526
3155	-4.845941407
3156	-4.845941406
3157	-4.845941284
3158	-4.845941302
3159	-4.845940409
3160	-4.845939892
3161	-4.845941766
3162	-4.845941199
3163	-4.845941799
3164	-4.845941467
3165	-4.845941818
3166	-4.845942026
3167	-4.845941488
3168	-4.845941681
3169	-4.845940254
3170	-4.845941289
3171	-4.845940792
3172	-4.845941987
3173	-4.845942218
3174	-4.845942038
3175	-4.845942356
3176	-4.84594093
3177	-4.845940489
3178	-4.845941793
3179	-4.845941497
3180	-4.845942214
3181	-4.845942455
3182	-4.8459423
3183	-4.845942468
3184	-4.845942607
3185	-4.845943444
3186	-4.84594346
3187	-4.845943563
3188	-4.845943876
3189	-4.845943876
3190	-4.845943876
3191	-4.845942253
3192	-4.845941868
3193	-4.845941863
3194	-4.845942287
3195	-4.845943482
3196	-4.845943218
3197	-4.845943339
3198	-4.845942984
3199	-4.845943381
3200	-4.845943067
3201	-4.845943192
3202	-4.845943238
3203	-4.8459431
3204	-4.845942972
3205	-4.845942785
3206	-4.845943434
3207	-4.84594393
3208	-4.845943514
3209	-4.845943453
3210	-4.845943408
3211	-4.845943392
3212	-4.845943229
3213	-4.845943202
3214	-4.845942701
3215	-4.845942976
3216	-4.8459435
3217	-4.84594375
3218	-4.845942865
3219	-4.845943432
3220	-4.845943673
3221	-4.845944359
3222	-4.845944662
3223	-4.845944662
3224	-4.845945139
3225	-4.845945139
3226	-4.845945139
3227	-4.845945139
3228	-4.845944965
3229	-4.845943784
3230	-4.845944838
3231	-4.845944661
3232	-4.845944392
3233	-4.845944858
3234	-4.8459442
3235	-4.84594463
3236	-4.845944525
3237	-4.845944943
3238	-4.845944811
3239	-4.845945186
3240	-4.845945201
3241	-4.845945201
3242	-4.845945201
3243	-4.845945408
3244	-4.84594553
3245	-4.845945551
3246	-4.845945586
3247	-4.845945953
3248	-4.845945953
3249	-4.845946034
3250	-4.845946031
3251	-4.845946031
3252	-4.845945664
3253	-4.845945916
3254	-4.845944688
3255	-4.845944999
3256	-4.845944425
3257	-4.845944911
3258	-4.845945337
3259	-4.845945695
3260	-4.845945476
3261	-4.845946096
3262	-4.845945797
3263	-4.845946242
3264	-4.845946857
3265	-4.845946857
3266	-4.845946553
3267	-4.845946308
3268	-4.845946091
3269	-4.845946008
3270	-4.845946746
3271	-4.845946454
3272	-4.845946545
3273	-4.84594638
3274	-4.845946778
3275	-4.845946493
3276	-4.845946655
3277	-4.84594676
3278	-4.845946109
3279	-4.845946213
3280	-4.84594577
3281	-4.845946279
3282	-4.845946
3283	-4.845945828
3284	-4.845946252
3285	-4.845947453
3286	-4.845947085
3287	-4.845946875
3288	-4.845946635
3289	-4.845945919
3290	-4.845946816
3291	-4.84594658
3292	-4.845947395
3293	-4.845948043
3294	-4.845948043
3295	-4.84594744
3296	-4.845947496
3297	-4.845947108
3298	-4.84594734
3299	-4.845948399
3300	-4.845948654
3301	-4.845948649
3302	-4.84594852
3303	-4.845948543
3304	-4.845948626
3305	-4.845948805
3306	-4.845947957
3307	-4.845948011
3308	-4.845949333
3309	-4.845949161
3310	-4.845948544
3311	-4.84594883
3312	-4.845949084
3313	-4.845949108
3314	-4.845949702
3315	-4.845948538
3316	-4.845949691
3317	-4.845950031
3318	-4.845949983
3319	-4.845949739
3320	-4.845949902
3321	-4.84595011
3322	-4.84595011
3323	-4.845949605
3324	-4.845949311
3325	-4.845949414
3326	-4.845949535
3327	-4.845949364
3328	-4.845948888
3329	-4.845948605
3330	-4.845949854
3331	-4.845950018
3332	-4.845949505
3333	-4.845950319
3334	-4.845950482
3335	-4.84595145
3336	-4.845951856
3337	-4.845951856
3338	-4.845951644
3339	-4.845951655
3340	-4.845950457
3341	-4.845950196
3342	-4.845950677
3343	-4.845951048
3344	-4.845951004
3345	-4.84595052
3346	-4.845950688
3347	-4.845949817
3348	-4.845950595
3349	-4.845951134
3350	-4.845951444
3351	-4.845951462
3352	-4.845950005
3353	-4.845950838
3354	-4.845951045
3355	-4.845951406
3356	-4.845951688
3357	-4.845951366
3358	-4.845951812
3359	-4.845951997
3360	-4.845952244
3361	-4.845952202
3362	-4.845952188
3363	-4.845952118
3364	-4.845951934
3365	-4.845952053
3366	-4.845952374
3367	-4.84595098
3368	-4.845951147
3369	-4.845952181
3370	-4.845952048
3371	-4.845951159
3372	-4.84595101
3373	-4.845952421
3374	-4.845951905
3375	-4.845952129
3376	-4.845952326
3377	-4.845952773
3378	-4.845952438
3379	-4.84595253
3380	-4.845952786
3381	-4.84595251
3382	-4.845952648
3383	-4.845952837
3384	-4.845953207
3385	-4.845952239
3386	-4.845952448
3387	-4.845953525
3388	-4.845952754
3389	-4.845952755
3390	-4.845952703
3391	-4.845952683
3392	-4.845953154
3393	-4.845953587
3394	-4.8459529
3395	-4.845953778
3396	-4.845953922
3397	-4.845953333
3398	-4.845953295
3399	-4.845954221
3400	-4.845954123
3401	-4.84595425
3402	-4.845954232
3403	-4.8459547
3404	-4.845953466
3405	-4.845954512
3406	-4.845954956
3407	-4.845954418
3408	-4.845955647
3409	-4.84595566
3410	-4.845955053
3411	-4.845955056
3412	-4.845954426
3413	-4.845954398
3414	-4.845955254
3415	-4.845955358
3416	-4.845955372
3417	-4.845955158
3418	-4.845955006
3419	-4.845955401
3420	-4.845955397
3421	-4.845954791
3422	-4.845955251
3423	-4.845955855
3424	-4.845955447
3425	-4.845954691
3426	-4.845955171
3427	-4.845956217
3428	-4.845956286
3429	-4.845956268
3430	-4.845956268
3431	-4.845956106
3432	-4.845956036
3433	-4.845955619
3434	-4.845955306
3435	-4.845955376
3436	-4.845955479
3437	-4.845955309
3438	-4.845955347
3439	-4.845955213
3440	-4.845955784
3441	-4.845955212
3442	-4.845955077
3443	-4.845956285
3444	-4.845956175
3445	-4.845956907
3446	-4.845957126
3447	-4.845957126
3448	-4.845957292
3449	-4.845957292
3450	-4.845956049
3451	-4.845956719
3452	-4.845956754
3453	-4.845956685
3454	-4.845957929
3455	-4.845957928
3456	-4.845958003
3457	-4.845958158
3458	-4.845958135
3459	-4.845958107
3460	-4.845958097
3461	-4.845958328
3462	-4.845958283
3463	-4.845958283
3464	-4.845958299
3465	-4.845958339
3466	-4.845958411
3467	-4.845957498
3468	-4.845957512
3469	-4.8459578
3470	-4.8459578
3471	-4.845957814
3472	-4.84595701
3473	-4.845958353
3474	-4.845958288
3475	-4.845958273
3476	-4.845958273
3477	-4.84595645
3478	-4.845956935
3479	-4.845956653
3480	-4.84595687
3481	-4.84595742
3482	-4.84595659
3483	-4.845957477
3484	-4.845957173
3485	-4.845956626
3486	-4.845956852
3487	-4.845957297
3488	-4.845957694
3489	-4.845957608
3490	-4.845957242
3491	-4.84595817
3492	-4.845957329
3493	-4.845958669
3494	-4.845958507
3495	-4.8459576
3496	-4.845958229
3497	-4.845958194
3498	-4.845958858
3499	-4.845959003
3500	-4.845958941
3501	-4.845959148
3502	-4.845958145
3503	-4.845957774
3504	-4.845958591
3505	-4.845957927
3506	-4.845958594
3507	-4.845958211
3508	-4.845957969
3509	-4.845958553
3510	-4.845958639
3511	-4.845957376
3512	-4.845958439
3513	-4.845958512
3514	-4.845958855
3515	-4.845958691
3516	-4.845957932
3517	-4.845957655
3518	-4.845958629
3519	-4.845958591
3520	-4.845958307
3521	-4.845959294
3522	-4.845958565
3523	-4.845958875
3524	-4.845957994
3525	-4.845958964
3526	-4.845958593
3527	-4.845958764
3528	-4.845959069
3529	-4.845958431
3530	-4.845960107
3531	-4.845959873
3532	-4.845959706
3533	-4.845959009
3534	-4.845960263
3535	-4.845958397
3536	-4.845959134
3537	-4.845959024
3538	-4.845959331
3539	-4.845958704
3540	-4.845959203
3541	-4.845959146
3542	-4.845959226
3543	-4.845959405
3544	-4.84595978
3545	-4.84595926
3546	-4.845959987
3547	-4.845960434
3548	-4.845960851
3549	-4.845960851
3550	-4.845960851
3551	-4.845960851
3552	-4.845960846
3553	-4.845960846
3554	-4.845960886
3555	-4.845960767
3556	-4.845960765
3557	-4.845960531
3558	-4.845960161
3559	-4.845959947
3560	-4.845960236
3561	-4.845960352
3562	-4.84596014
3563	-4.845960131
3564	-4.845960182
3565	-4.845960651
3566	-4.845960765
3567	-4.845960816
3568	-4.845960764
3569	-4.845960786
3570	-4.845959495
3571	-4.845959909
3572	-4.845959686
3573	-4.845960189
3574	-4.84596033
3575	-4.845961356
3576	-4.845961112
3577	-4.845960791
3578	-4.845960314
3579	-4.845960092
3580	-4.845961309
3581	-4.84596079
3582	-4.845961155
3583	-4.84596145
3584	-4.845961495
3585	-4.845961544
3586	-4.845960372
3587	-4.845960156
3588	-4.845960019
3589	-4.845961291
3590	-4.845961316
3591	-4.845961385
3592	-4.845962859
3593	-4.845962838
3594	-4.845963209
3595	-4.845963202
3596	-4.845963184
3597	-4.845963287
3598	-4.845963287
3599	-4.845963295
3600	-4.845963291
3601	-4.845963288
3602	-4.845963335
3603	-4.845963335
3604	-4.845963335
3605	-4.845963337
3606	-4.845963337
3607	-4.845963337
3608	-4.845963337
3609	-4.845963326
3610	-4.845963324
3611	-4.845963324
3612	-4.845963362
3613	-4.845963362
3614	-4.845963362
3615	-4.845963362
3616	-4.845963402
3617	-4.845963448
3618	-4.845963448
3619	-4.845963448
3620	-4.845963448
3621	-4.845963448
3622	-4.845963448
3623	-4.845963448
3624	-4.845963448
3625	-4.845963448
3626	-4.845963448
3627	-4.845963448
3628	-4.845963448
3629	-4.845963448
3630	-4.845963548
3631	-4.845963548
3632	-4.845963548
3633	-4.845963548
3634	-4.845963546
3635	-4.845963546
3636	-4.845963546
3637	-4.845963546
3638	-4.845963546
3639	-4.845963546
3640	-4.845963546
3641	-4.845963546
3642	-4.845963383
3643	-4.845963405
3644	-4.845963405
3645	-4.845963405
3646	-4.845963405
3647	-4.845963405
3648	-4.84596347
3649	-4.84596347
3650	-4.84596347
3651	-4.84596347
3652	-4.84596347
3653	-4.84596347
3654	-4.84596347
3655	-4.845963463
3656	-4.845963461
3657	-4.845963473
3658	-4.845963452
3659	-4.845963452
3660	-4.845963452
3661	-4.845963452
3662	-4.845963464
3663	-4.845963464
3664	-4.845963464
3665	-4.845963474
3666	-4.845963504
3667	-4.8459635
3668	-4.8459635
3669	-4.8459635
3670	-4.8459635
3671	-4.8459635
3672	-4.8459635
3673	-4.845963443
3674	-4.845963443
3675	-4.84596347
3676	-4.845963549
3677	-4.845963549
3678	-4.845963549
3679	-4.845963549
3680	-4.845963549
3681	-4.845963551
3682	-4.845963551
3683	-4.845963551
3684	-4.845963545
3685	-4.845963545
3686	-4.845963545
3687	-4.845963545
3688	-4.845963545
3689	-4.845963545
3690	-4.845963545
3691	-4.845963545
3692	-4.845963545
3693	-4.845963545
3694	-4.845963545
3695	-4.845963545
3696	-4.845963545
3697	-4.845963545
3698	-4.845963545
3699	-4.845963545
3700	-4.845963545
3701	-4.845963545
3702	-4.845963553
3703	-4.845963553
3704	-4.845963553
3705	-4.845963553
3706	-4.845963553
3707	-4.845963545
3708	-4.845963545
3709	-4.845963558
3710	-4.845963558
3711	-4.845963558
3712	-4.845963558
3713	-4.845963558
3714	-4.845963543
3715	-4.845963543
3716	-4.845963543
3717	-4.845963553
3718	-4.845963551
3719	-4.845963551
3720	-4.845963551
3721	-4.845963551
3722	-4.845963551
3723	-4.845963551
3724	-4.845963551
3725	-4.845963582
3726	-4.845963582
3727	-4.845963582
3728	-4.845963582
3729	-4.845963582
3730	-4.845963582
3731	-4.84596357
3732	-4.84596357
3733	-4.84596357
3734	-4.84596357
3735	-4.845963629
3736	-4.845963629
3737	-4.845963629
3738	-4.845963629
3739	-4.845963629
3740	-4.845963629
3741	-4.845963629
3742	-4.845963629
3743	-4.845963629
3744	-4.845963629
3745	-4.845963587
3746	-4.845963595
3747	-4.845963595
3748	-4.845963595
3749	-4.845963595
3750	-4.845963561
3751	-4.845963561
3752	-4.845963561
3753	-4.845963561
3754	-4.845963561
3755	-4.845963554
3756	-4.845963554
3757	-4.845963554
3758	-4.845963554
3759	-4.845963531
3760	-4.845963531
3761	-4.845963531
3762	-4.845963531
3763	-4.845963531
3764	-4.84596353
3765	-4.84596353
3766	-4.84596353
3767	-4.84596353
3768	-4.8459635
3769	-4.845963535
3770	-4.845963535
3771	-4.845963535
3772	-4.845963554
3773	-4.845963554
3774	-4.845963554
3775	-4.845963512
3776	-4.845963512
3777	-4.845963535
3778	-4.845963568
3779	-4.845963568
3780	-4.845963568
3781	-4.845963568
3782	-4.845963568
3783	-4.845963568
3784	-4.845963568
3785	-4.845963568
3786	-4.845963568
3787	-4.845963592
3788	-4.845963582
3789	-4.845963582
3790	-4.845963582
3791	-4.845963582
3792	-4.845963582
3793	-4.845963582
3794	-4.845963582
3795	-4.845963582
3796	-4.845963582
3797	-4.845963582
3798	-4.845963582
3799	-4.845963545
3800	-4.845963545
3801	-4.845963545
3802	-4.845963545
3803	-4.845963548
3804	-4.845963548
3805	-4.845963548
3806	-4.845963548
3807	-4.845963548
3808	-4.845963548
3809	-4.845963548
3810	-4.845963548
3811	-4.845963548
3812	-4.845963548
3813	-4.845963513
3814	-4.845963513
3815	-4.845963513
3816	-4.845963513
3817	-4.845963513
3818	-4.845963527
3819	-4.845963527
3820	-4.845963527
3821	-4.845963527
3822	-4.845963527
3823	-4.845963527
3824	-4.845963527
3825	-4.845963526
3826	-4.845963526
3827	-4.845963526
3828	-4.845963526
3829	-4.845963526
3830	-4.845963526
3831	-4.845963457
3832	-4.845963411
3833	-4.845963411
3834	-4.845963411
3835	-4.845963411
3836	-4.845963411
3837	-4.845963386
3838	-4.845963386
3839	-4.845963386
3840	-4.845963386
3841	-4.845963386
3842	-4.845963407
3843	-4.845963407
3844	-4.845963426
3845	-4.845963443
3846	-4.845963491
3847	-4.845963491
3848	-4.845963491
3849	-4.845963491
3850	-4.845963491
3851	-4.845963491
3852	-4.845963491
3853	-4.845963491
3854	-4.845963459
3855	-4.845963459
3856	-4.845963441
3857	-4.845963462
3858	-4.845963462
3859	-4.845963462
3860	-4.845963462
3861	-4.845963462
3862	-4.845963462
3863	-4.845963468
3864	-4.845963468
3865	-4.845963447
3866	-4.845963469
3867	-4.845963475
3868	-4.845963475
3869	-4.845963475
3870	-4.845963475
3871	-4.845963474
3872	-4.845963474
3873	-4.845963474
3874	-4.845963475
3875	-4.845963475
3876	-4.845963439
3877	-4.845963439
3878	-4.845963439
3879	-4.845963439
3880	-4.845963439
3881	-4.845963439
3882	-4.845963439
3883	-4.845963439
3884	-4.845963439
3885	-4.845963439
3886	-4.845963439
3887	-4.845963439
3888	-4.845963439
3889	-4.845963439
3890	-4.845963439
3891	-4.845963439
3892	-4.845963439
3893	-4.845963439
3894	-4.845963439
3895	-4.845963439
3896	-4.845963439
3897	-4.845963439
3898	-4.845963439
3899	-4.845963439
3900	-4.845963432
3901	-4.845963432
3902	-4.845963432
3903	-4.845963432
3904	-4.845963457
3905	-4.845963467
3906	-4.845963467
3907	-4.845963479
3908	-4.845963479
3909	-4.845963465
3910	-4.845963465
3911	-4.845963468
3912	-4.845963468
3913	-4.845963468
3914	-4.845963433
3915	-4.845963499
3916	-4.845963499
3917	-4.845963499
3918	-4.845963499
3919	-4.845963499
3920	-4.845963534
3921	-4.845963534
3922	-4.845963534
3923	-4.845963534
3924	-4.845963569
3925	-4.845963569
3926	-4.845963565
3927	-4.845963573
3928	-4.845963573
3929	-4.845963573
3930	-4.845963573
3931	-4.845963569
3932	-4.845963569
3933	-4.845963569
3934	-4.845963572
3935	-4.845963572
3936	-4.845963572
3937	-4.845963572
3938	-4.845963572
3939	-4.845963572
3940	-4.845963572
3941	-4.845963572
3942	-4.845963572
3943	-4.845963632
3944	-4.845963632
3945	-4.845963632
3946	-4.845963632
3947	-4.845963632
3948	-4.845963632
3949	-4.845963632
3950	-4.845963632
3951	-4.845963633
3952	-4.845963633
3953	-4.845963666
3954	-4.845963666
3955	-4.845963666
3956	-4.845963666
3957	-4.845963666
3958	-4.845963661
3959	-4.845963661
3960	-4.845963661
3961	-4.845963661
3962	-4.845963599
3963	-4.845963599
3964	-4.845963599
3965	-4.845963599
3966	-4.845963599
3967	-4.845963599
3968	-4.845963599
3969	-4.845963596
3970	-4.845963623
3971	-4.845963623
3972	-4.845963623
3973	-4.845963623
3974	-4.845963623
3975	-4.845963623
3976	-4.845963623
3977	-4.845963623
3978	-4.845963623
3979	-4.845963623
3980	-4.845963623
3981	-4.845963766
3982	-4.845963724
3983	-4.845963724
3984	-4.845963724
3985	-4.845963724
3986	-4.845963724
3987	-4.845963724
3988	-4.845963724
3989	-4.845963724
3990	-4.845963696
3991	-4.845963733
3992	-4.845963733
3993	-4.845963733
3994	-4.845963733
3995	-4.845963733
3996	-4.845963733
3997	-4.845963733
3998	-4.845963733
3999	-4.845963733
4000	-4.845963759
4001	-4.845963759
4002	-4.845963759
4003	-4.845963759
4004	-4.845963759
4005	-4.845963759
4006	-4.845963759
4007	-4.845963759
4008	-4.845963759
4009	-4.845963759
4010	-4.845963759
4011	-4.845963759
4012	-4.845963759
4013	-4.845963759
4014	-4.845963712
4015	-4.845963712
4016	-4.845963705
4017	-4.845963705
4018	-4.845963739
4019	-4.845963739
4020	-4.845963739
4021	-4.845963739
4022	-4.845963739
4023	-4.845963739
4024	-4.845963739
4025	-4.845963781
4026	-4.845963781
4027	-4.845963781
4028	-4.845963781
4029	-4.845963781
4030	-4.845963793
4031	-4.845963793
4032	-4.845963793
4033	-4.845963812
4034	-4.845963812
4035	-4.845963812
4036	-4.845963812
4037	-4.845963812
4038	-4.845963812
4039	-4.845963812
4040	-4.845963812
4041	-4.845963761
4042	-4.845963761
4043	-4.845963761
4044	-4.845963761
4045	-4.845963808
4046	-4.845963808
4047	-4.845963808
4048	-4.845963808
4049	-4.845963808
4050	-4.845963808
4051	-4.845963808
4052	-4.845963808
4053	-4.845963808
4054	-4.845963808
4055	-4.845963808
4056	-4.845963794
4057	-4.845963794
4058	-4.845963794
4059	-4.845963794
4060	-4.845963794
4061	-4.845963794
4062	-4.845963794
4063	-4.845963794
4064	-4.845963794
4065	-4.845963794
4066	-4.8459638
4067	-4.8459638
4068	-4.8459638
4069	-4.8459638
4070	-4.8459638
4071	-4.8459638
4072	-4.8459638
4073	-4.8459638
4074	-4.8459638
4075	-4.8459638
4076	-4.8459638
4077	-4.8459638
4078	-4.8459638
4079	-4.8459638
4080	-4.845963776
4081	-4.845963776
4082	-4.845963776
4083	-4.845963776
4084	-4.845963776
4085	-4.845963776
4086	-4.845963776
4087	-4.845963776
4088	-4.845963776
4089	-4.845963776
4090	-4.845963754
4091	-4.845963755
4092	-4.845963755
4093	-4.845963755
4094	-4.845963755
4095	-4.845963755
4096	-4.845963785
4097	-4.845963785
4098	-4.845963785
4099	-4.845963785
4100	-4.845963785
4101	-4.845963785
4102	-4.845963785
4103	-4.845963785
4104	-4.845963785
4105	-4.845963761
4106	-4.845963761
4107	-4.845963761
4108	-4.845963761
4109	-4.845963761
4110	-4.845963761
4111	-4.845963761
4112	-4.845963761
4113	-4.845963761
4114	-4.845963761
4115	-4.845963761
4116	-4.845963761
4117	-4.845963765
4118	-4.845963792
4119	-4.845963792
4120	-4.845963792
4121	-4.845963728
4122	-4.845963724
4123	-4.845963724
4124	-4.845963724
4125	-4.845963724
4126	-4.845963714
4127	-4.845963714
4128	-4.845963714
4129	-4.845963682
4130	-4.845963682
4131	-4.84596365
4132	-4.84596365
4133	-4.845963626
4134	-4.845963662
4135	-4.845963662
4136	-4.845963662
4137	-4.845963662
4138	-4.845963662
4139	-4.845963662
4140	-4.845963662
4141	-4.845963662
4142	-4.845963661
4143	-4.845963661
4144	-4.845963661
4145	-4.845963703
4146	-4.845963703
4147	-4.845963703
4148	-4.845963703
4149	-4.84596369
4150	-4.845963695
4151	-4.845963695
4152	-4.845963695
4153	-4.845963695
4154	-4.845963695
4155	-4.845963733
4156	-4.845963733
4157	-4.845963733
4158	-4.845963735
4159	-4.845963735
4160	-4.845963735
4161	-4.845963735
4162	-4.845963735
4163	-4.845963735
4164	-4.845963732
4165	-4.84596374
4166	-4.84596374
4167	-4.84596374
4168	-4.845963743
4169	-4.845963743
4170	-4.845963743
4171	-4.845963746
4172	-4.845963747
4173	-4.845963747
4174	-4.845963747
4175	-4.845963808
4176	-4.845963808
4177	-4.845963814
4178	-4.845963775
4179	-4.845963776
4180	-4.845963776
4181	-4.845963776
4182	-4.845963776
4183	-4.845963786
4184	-4.845963786
4185	-4.845963786
4186	-4.845963755
4187	-4.845963759
4188	-4.845963759
4189	-4.845963749
4190	-4.845963749
4191	-4.845963752
4192	-4.845963752
4193	-4.845963783
4194	-4.845963762
4195	-4.845963967
4196	-4.845963967
4197	-4.845963967
4198	-4.845963966
4199	-4.845963966
4200	-4.84596397
4201	-4.84596397
4202	-4.84596397
4203	-4.84596397
4204	-4.84596397
4205	-4.84596397
4206	-4.84596397
4207	-4.84596397
4208	-4.845963974
4209	-4.845963974
4210	-4.845963974
4211	-4.845963974
4212	-4.845963978
4213	-4.845963978
4214	-4.845963978
4215	-4.845963978
4216	-4.845963976
4217	-4.845963976
4218	-4.845963976
4219	-4.845963976
4220	-4.845963994
4221	-4.845964024
4222	-4.845964024
4223	-4.845964024
4224	-4.845964028
4225	-4.845963993
4226	-4.845963993
4227	-4.845963993
4228	-4.845963993
4229	-4.845963993
4230	-4.845963993
4231	-4.845963993
4232	-4.845963993
4233	-4.845964057
4234	-4.845964057
4235	-4.845964057
4236	-4.845964057
4237	-4.845964057
4238	-4.845964057
4239	-4.845964057
4240	-4.845964007
4241	-4.845964032
4242	-4.845964032
4243	-4.845964125
4244	-4.845964146
4245	-4.845964128
4246	-4.845964141
4247	-4.845964141
4248	-4.845964141
4249	-4.845964141
4250	-4.845964141
4251	-4.845964141
4252	-4.845964141
4253	-4.845964141
4254	-4.845964141
4255	-4.845964141
4256	-4.845964141
4257	-4.845964141
4258	-4.845964141
4259	-4.845964141
4260	-4.845964128
4261	-4.845964128
4262	-4.845964128
4263	-4.845964149
4264	-4.845964149
4265	-4.845964149
4266	-4.845964149
4267	-4.845964149
4268	-4.845964148
4269	-4.845964148
4270	-4.845964148
4271	-4.845964125
4272	-4.845964125
4273	-4.845964125
4274	-4.845964125
4275	-4.845964125
4276	-4.845964125
4277	-4.845964125
4278	-4.845964134
4279	-4.845964134
4280	-4.845964134
4281	-4.845964134
4282	-4.845964134
4283	-4.845964134
4284	-4.845964134
4285	-4.845964134
4286	-4.845964134
4287	-4.845964131
4288	-4.845964131
4289	-4.845964131
4290	-4.845964131
4291	-4.845964102
4292	-4.845964102
4293	-4.845964102
4294	-4.845964102
4295	-4.845964102
